"category","bucket","featureId","sourceLine","blockKey","text"
"driver","general","F3362","3362","driver-f3362-line-3362","ऑटो-इंसेंटिव इंजन: ड्राइवरों की रेटिंग और समय की पाबंदी के आधार पर उनका बोनस स्वतः तय करना।"
"driver","general","F3385","3385","driver-f3385-line-3385","एआई सुरक्षा कैमरा: ड्राइवर की आँखों से नींद या थकान पहचान कर गाड़ी में अलार्म बजाना।"
"driver","general","F3401","3401","driver-f3401-line-3401","ड्राइवर वर्दी प्रोटोकॉल: साफ़ा, नेमप्लेट और सफ़ेद वर्दी का रीयल-टाइम फोटो चेक।"
"driver","general","F3411","3411","driver-f3411-line-3411","ड्राइवर बैकग्राउंड स्कैन: पिछले 10 सालों का आपराधिक और ड्राइविंग रिकॉर्ड चेक करने का ऑटो-सिस्टम।"
"driver","general","F3412","3412","driver-f3412-line-3412","वाहन फिटनेस रिपोर्ट: टायर घिसाव, ब्रेक कंडीशन और सस्पेंशन का साप्ताहिक डिजिटल ऑडिट।"
"driver","general","F3430","3430","driver-f3430-line-3430","विषय 3: डिजिटल भुगतान, वॉलेट एवं फाइनेंशियल कोडिंग (1751 - 1875)"
"driver","general","F3434","3434","driver-f3434-line-3434","पार्टनर मर्चेंट सिंक: आपके वॉलेट के पैसे से राजस्थान के चुनिंदा हस्तशिल्प केंद्रों पर भुगतान की सुविधा।"
"driver","general","F3438","3438","driver-f3438-line-3438","विषय 4: वाहन रखरखाव एवं श्रेणी विस्तार (1876 - 2000)"
"driver","general","F3444","3444","driver-f3444-line-3444","वाहन आयु सीमा: 3 साल से पुरानी गाड़ी को फ्लीट से हटाने और नई गाड़ियाँ जोड़ने का ऑटो-अलर्ट।"
"driver","general","F3448","3448","driver-f3448-line-3448","ग्लोबल सिम कार्ड गाइड: विदेशी यात्रियों के लिए भारत पहुँचते ही सिम कार्ड और डेटा एक्टिवेशन में ड्राइवर द्वारा सहायता।"
"driver","general","F3456","3456","driver-f3456-line-3456","एयरपोर्ट मीट एंड ग्रीट: अंतरराष्ट्रीय टर्मिनल पर ड्राइवर द्वारा नेम-प्लेट के साथ शाही स्वागत।"
"driver","general","F3463","3463","driver-f3463-line-3463","ड्राइवर परफॉरमेंस स्कोर: ड्राइवरों की रेटिंग, समय और व्यवहार के आधार पर उनका 'रॉयल ग्रेड' तय करना।"
"driver","general","F3487","3487","driver-f3487-line-3487","ड्राइवर वर्दी कोड: साफ़ा, नेमप्लेट और सफ़ेद वर्दी का रीयल-टाइम फोटो वेरिफिकेशन।"
"driver","general","F3495","3495","driver-f3495-line-3495","3301-3400: ड्राइवर वेलफेयर एवं हेल्थ ट्रैकिंग: डिजिटल हेल्थ रिकॉर्ड और रेस्ट-पीरियड मैनेजमेंट।"
"driver","general","F3504","3504","driver-f3504-line-3504","4101-4200: आधुनिक भुगतान सुरक्षा: ब्लॉकचेन आधारित पारदर्शी पेमेंट और क्रिप्टो-वॉलेट का शुरुआती ढांचा।"
"driver","general","F3507","3507","driver-f3507-line-3507","4401-4500: महिला सुरक्षा प्रोटोकॉल: महिला यात्रियों के लिए विशेष ""पिंक कोड"" और केवल महिला ड्राइवर चुनने का विकल्प।"
"driver","general","F3511","3511","driver-f3511-line-3511","4801-4900: पर्यावरण मित्र (Eco-Travel): इलेक्ट्रिक वाहनों के लिए चार्जिंग स्टेशंस और कार्बन-क्रेडिट रिवॉर्ड्स।"
"driver","general","F3514","3514","driver-f3514-line-3514","5101-5200: ड्राइवर बिहेवियर मॉनिटरिंग: एआई द्वारा ड्राइवर के बात करने के लहजे और व्यवहार की रीयल-टाइम रेटिंग।"
"driver","general","F3546","3546","driver-f3546-line-3546","ब्रेकडाउन रिप्लेसमेंट: 30 मिनट के भीतर वैकल्पिक लग्जरी वाहन उपलब्ध कराने की कोडिंग।"
